article_id,current_slug,proposed_slug,current_url,proposed_url,problem_type,collision_status,redirect_required
e3454343-1546-4708-8ec8-dcc093c0e33d,kalshi-launches-gold-and-silver-perpetual-contracts-following-cftc-appro-mtx67aiw,kalshi-launches-gold-and-silver-perpetual-contracts-following-cftc-appro,https://www.tradeflock.net/news/kalshi-launches-gold-and-silver-perpetual-contracts-following-cftc-appro-mtx67aiw,https://www.tradeflock.net/news/kalshi-launches-gold-and-silver-perpetual-contracts-following-cftc-appro,content_key_suffix,OK,yes
f49361ad-3cdd-4719-8763-a13f0f7d4126,kanequip-jcb-expands-into-kansas-city-market-with-dedicated-facility-mu1sr3wr,kanequip-jcb-expands-into-kansas-city-market-with-dedicated-facility,https://www.tradeflock.net/news/kanequip-jcb-expands-into-kansas-city-market-with-dedicated-facility-mu1sr3wr,https://www.tradeflock.net/news/kanequip-jcb-expands-into-kansas-city-market-with-dedicated-facility,content_key_suffix,OK,yes
1aadcff3-2cfd-4f3c-8b80-95077c14e3eb,karen-d-antuono-rejoins-rubin-rudman-as-a-partner-in-trusts-and-estates-mu1mzo73,karen-d-antuono-rejoins-rubin-rudman-as-a-partner-in-trusts-and-estates,https://www.tradeflock.net/news/karen-d-antuono-rejoins-rubin-rudman-as-a-partner-in-trusts-and-estates-mu1mzo73,https://www.tradeflock.net/news/karen-d-antuono-rejoins-rubin-rudman-as-a-partner-in-trusts-and-estates,content_key_suffix,OK,yes
7cd26261-6c13-4465-a971-8bbcd39ae7de,khosla-ventures-opens-its-first-office-outside-sand-hill-road-in-new-yor-mtxhpk8f,khosla-ventures-opens-its-first-office-outside-sand-hill-road-in-new-yor,https://www.tradeflock.net/news/khosla-ventures-opens-its-first-office-outside-sand-hill-road-in-new-yor-mtxhpk8f,https://www.tradeflock.net/news/khosla-ventures-opens-its-first-office-outside-sand-hill-road-in-new-yor,content_key_suffix,OK,yes
58c0ed60-8f28-4316-843d-8a3cb1f8457e,labor-deals-at-u-s-automakers-now-include-language-on-ai-8w5qud,labor-deals-at-u-s-automakers-now-include-language-on-ai,https://www.tradeflock.net/news/labor-deals-at-u-s-automakers-now-include-language-on-ai-8w5qud,https://www.tradeflock.net/news/labor-deals-at-u-s-automakers-now-include-language-on-ai,content_key_suffix,OK,yes
80297923-04ca-430a-8875-d32539b2d025,lakefront-home-buying-at-lake-oconee-explained-in-hellonation-feature-mu35e4wm,lakefront-home-buying-at-lake-oconee-explained-in-hellonation-feature,https://www.tradeflock.net/news/lakefront-home-buying-at-lake-oconee-explained-in-hellonation-feature-mu35e4wm,https://www.tradeflock.net/news/lakefront-home-buying-at-lake-oconee-explained-in-hellonation-feature,content_key_suffix,OK,yes
270a8d30-1dda-4230-b56b-5674c95973f3,laser-by-aleya-experts-address-cortisol-face-trend-and-clinical-misconce-mu2r4d1w,laser-by-aleya-experts-address-cortisol-face-trend-and-clinical-misconce,https://www.tradeflock.net/news/laser-by-aleya-experts-address-cortisol-face-trend-and-clinical-misconce-mu2r4d1w,https://www.tradeflock.net/news/laser-by-aleya-experts-address-cortisol-face-trend-and-clinical-misconce,content_key_suffix,OK,yes
15ef0a73-7755-4dd1-9454-5af03f6bef3d,livestream-shopping-gains-u-s-traction-via-tiktok-and-whatnot-mtx74z5m,livestream-shopping-gains-u-s-traction-via-tiktok-and-whatnot,https://www.tradeflock.net/news/livestream-shopping-gains-u-s-traction-via-tiktok-and-whatnot-mtx74z5m,https://www.tradeflock.net/news/livestream-shopping-gains-u-s-traction-via-tiktok-and-whatnot,content_key_suffix,OK,yes
6ed03340-464b-4179-94be-21ce1c57bc85,local-couple-brings-pilates-addiction-franchise-to-mckinney-s-craig-ranc-mu4f4bvl,local-couple-brings-pilates-addiction-franchise-to-mckinney-s-craig-ranc,https://www.tradeflock.net/news/local-couple-brings-pilates-addiction-franchise-to-mckinney-s-craig-ranc-mu4f4bvl,https://www.tradeflock.net/news/local-couple-brings-pilates-addiction-franchise-to-mckinney-s-craig-ranc,content_key_suffix,OK,yes
c3eba035-85e7-4a88-b835-3c075eebfd81,lululemon-stock-plunges-20-on-disappointing-earnings-and-soft-outlook-mtx2imom,lululemon-stock-plunges-20-on-disappointing-earnings-and-soft-outlook,https://www.tradeflock.net/news/lululemon-stock-plunges-20-on-disappointing-earnings-and-soft-outlook-mtx2imom,https://www.tradeflock.net/news/lululemon-stock-plunges-20-on-disappointing-earnings-and-soft-outlook,content_key_suffix,OK,yes
c92fe37c-16b0-4e97-9601-ec45a2617f83,macy-s-posts-strong-q2-results-and-raises-guidance-as-turnaround-takes-h-mtwwbr6d,macy-s-posts-strong-q2-results-and-raises-guidance-as-turnaround-takes-h,https://www.tradeflock.net/news/macy-s-posts-strong-q2-results-and-raises-guidance-as-turnaround-takes-h-mtwwbr6d,https://www.tradeflock.net/news/macy-s-posts-strong-q2-results-and-raises-guidance-as-turnaround-takes-h,content_key_suffix,OK,yes
59423e26-d994-4076-8c8b-4ee8189c9c86,marketing-platform-noise-launches-initiative-to-turn-smartphone-users-in-mu4mm0cd,marketing-platform-noise-launches-initiative-to-turn-smartphone-users-in,https://www.tradeflock.net/news/marketing-platform-noise-launches-initiative-to-turn-smartphone-users-in-mu4mm0cd,https://www.tradeflock.net/news/marketing-platform-noise-launches-initiative-to-turn-smartphone-users-in,content_key_suffix,OK,yes
cdd93ebd-72dc-43d1-bbc3-82a996e73aae,matt-mullenweg-tells-automattic-staff-he-is-back-in-control-following-bo-mtxal0s0,matt-mullenweg-tells-automattic-staff-he-is-back-in-control-following-bo,https://www.tradeflock.net/news/matt-mullenweg-tells-automattic-staff-he-is-back-in-control-following-bo-mtxal0s0,https://www.tradeflock.net/news/matt-mullenweg-tells-automattic-staff-he-is-back-in-control-following-bo,content_key_suffix,OK,yes
c70d048e-6336-4b1c-b56a-2d509e88394f,may-mobility-to-go-public-in-1-4b-spac-deal-targeting-300m-in-primary-fu-mu4imq46,may-mobility-to-go-public-in-1-4b-spac-deal-targeting-300m-in-primary-fu,https://www.tradeflock.net/news/may-mobility-to-go-public-in-1-4b-spac-deal-targeting-300m-in-primary-fu-mu4imq46,https://www.tradeflock.net/news/may-mobility-to-go-public-in-1-4b-spac-deal-targeting-300m-in-primary-fu,content_key_suffix,OK,yes
9f92f1b5-27da-4f20-a4db-d9762194a349,mazda-secures-multi-year-partnership-as-official-automotive-and-suv-part-mu4kxu2q,mazda-secures-multi-year-partnership-as-official-automotive-and-suv-part,https://www.tradeflock.net/news/mazda-secures-multi-year-partnership-as-official-automotive-and-suv-part-mu4kxu2q,https://www.tradeflock.net/news/mazda-secures-multi-year-partnership-as-official-automotive-and-suv-part,content_key_suffix,OK,yes
157277a1-13bf-49e2-9019-859dc7fd41c2,meta-expands-subscription-push-with-new-ai-focused-plans-mu2xzheu,meta-expands-subscription-push-with-new-ai-focused-plans,https://www.tradeflock.net/news/meta-expands-subscription-push-with-new-ai-focused-plans-mu2xzheu,https://www.tradeflock.net/news/meta-expands-subscription-push-with-new-ai-focused-plans,content_key_suffix,OK,yes
70d7cdd0-4020-4d3c-ba4f-5429c6a07a9f,meta-prepares-camera-free-smart-glasses-following-privacy-backlash-mu4jypqm,meta-prepares-camera-free-smart-glasses-following-privacy-backlash,https://www.tradeflock.net/news/meta-prepares-camera-free-smart-glasses-following-privacy-backlash-mu4jypqm,https://www.tradeflock.net/news/meta-prepares-camera-free-smart-glasses-following-privacy-backlash,content_key_suffix,OK,yes
42e5aecd-a838-4c15-8a54-9342dde3b3a6,meta-rolls-out-whatsapp-business-mcp-server-for-ai-driven-agent-setup-mu34gsnd,meta-rolls-out-whatsapp-business-mcp-server-for-ai-driven-agent-setup,https://www.tradeflock.net/news/meta-rolls-out-whatsapp-business-mcp-server-for-ai-driven-agent-setup-mu34gsnd,https://www.tradeflock.net/news/meta-rolls-out-whatsapp-business-mcp-server-for-ai-driven-agent-setup,content_key_suffix,OK,yes
774bb9af-9f54-4bd4-adef-c178e097981b,microsoft-s-ai-capex-is-now-a-power-purchase-story-as-mu-u01c9n,microsoft-s-ai-capex-is-now-a-power-purchase-story-as-mu,https://www.tradeflock.net/news/microsoft-s-ai-capex-is-now-a-power-purchase-story-as-mu-u01c9n,https://www.tradeflock.net/news/microsoft-s-ai-capex-is-now-a-power-purchase-story-as-mu,content_key_suffix,OK,yes
0a50fb37-4906-49e9-b095-fee408da1afe,moldova-electronic-governance-agency-brings-evo-digital-identifiers-to-c-mu4hqnr0,moldova-electronic-governance-agency-brings-evo-digital-identifiers-to-c,https://www.tradeflock.net/news/moldova-electronic-governance-agency-brings-evo-digital-identifiers-to-c-mu4hqnr0,https://www.tradeflock.net/news/moldova-electronic-governance-agency-brings-evo-digital-identifiers-to-c,content_key_suffix,OK,yes
26112925-fbff-40d5-b04d-f0fd75f66db7,mortgage-spreads-refuse-to-tighten-as-originators-wait-f-jpu8vf,mortgage-spreads-refuse-to-tighten-as-originators-wait-f,https://www.tradeflock.net/news/mortgage-spreads-refuse-to-tighten-as-originators-wait-f-jpu8vf,https://www.tradeflock.net/news/mortgage-spreads-refuse-to-tighten-as-originators-wait-f,content_key_suffix,OK,yes
079a881d-c76d-456e-b1e1-0ea5a0e4186a,nav-loans-draw-scrutiny-as-lps-ask-who-sits-behind-the-f-8f6de9,nav-loans-draw-scrutiny-as-lps-ask-who-sits-behind-the-f,https://www.tradeflock.net/news/nav-loans-draw-scrutiny-as-lps-ask-who-sits-behind-the-f-8f6de9,https://www.tradeflock.net/news/nav-loans-draw-scrutiny-as-lps-ask-who-sits-behind-the-f,content_key_suffix,OK,yes
9b51d31f-0519-4b2b-9faf-f60049a8fd4f,neuralink-co-founder-max-hodak-to-outline-screen-free-interface-vision-a-mu4astf7,neuralink-co-founder-max-hodak-to-outline-screen-free-interface-vision-a,https://www.tradeflock.net/news/neuralink-co-founder-max-hodak-to-outline-screen-free-interface-vision-a-mu4astf7,https://www.tradeflock.net/news/neuralink-co-founder-max-hodak-to-outline-screen-free-interface-vision-a,content_key_suffix,OK,yes
47b02cd6-59e1-4916-b7ca-0c485bce53aa,new-york-car-dealers-remember-9-11-response-and-regional-recovery-effort-mtx9wf5p,new-york-car-dealers-remember-9-11-response-and-regional-recovery-effort,https://www.tradeflock.net/news/new-york-car-dealers-remember-9-11-response-and-regional-recovery-effort-mtx9wf5p,https://www.tradeflock.net/news/new-york-car-dealers-remember-9-11-response-and-regional-recovery-effort,content_key_suffix,OK,yes
4dddc4dd-1b3a-4efc-843f-81a590b952d7,nike-co-founder-phil-knight-pledges-1-1-billion-to-providence-st-vincent-mu2tcy9w,nike-co-founder-phil-knight-pledges-1-1-billion-to-providence-st-vincent,https://www.tradeflock.net/news/nike-co-founder-phil-knight-pledges-1-1-billion-to-providence-st-vincent-mu2tcy9w,https://www.tradeflock.net/news/nike-co-founder-phil-knight-pledges-1-1-billion-to-providence-st-vincent,content_key_suffix,OK,yes
6b89b78f-0545-4d36-8921-95f791a6460c,nitter-and-xcancel-shut-down-following-escalated-legal-actions-by-x-mu2win1m,nitter-and-xcancel-shut-down-following-escalated-legal-actions-by-x,https://www.tradeflock.net/news/nitter-and-xcancel-shut-down-following-escalated-legal-actions-by-x-mu2win1m,https://www.tradeflock.net/news/nitter-and-xcancel-shut-down-following-escalated-legal-actions-by-x,content_key_suffix,OK,yes
eff601af-8afc-4b2a-97df-f0a187eb8b5f,nscale-adds-former-openai-executive-fidji-simo-to-board-ahead-of-potenti-mtx7ntp2,nscale-adds-former-openai-executive-fidji-simo-to-board-ahead-of-potenti,https://www.tradeflock.net/news/nscale-adds-former-openai-executive-fidji-simo-to-board-ahead-of-potenti-mtx7ntp2,https://www.tradeflock.net/news/nscale-adds-former-openai-executive-fidji-simo-to-board-ahead-of-potenti,content_key_suffix,OK,yes
3b23fb93-833d-428d-ab7c-4d46427644f2,nssf-releases-2026-congressional-report-card-for-firearm-industry-mu4p3362,nssf-releases-2026-congressional-report-card-for-firearm-industry,https://www.tradeflock.net/news/nssf-releases-2026-congressional-report-card-for-firearm-industry-mu4p3362,https://www.tradeflock.net/news/nssf-releases-2026-congressional-report-card-for-firearm-industry,content_key_suffix,OK,yes
5f6bbb60-53e5-425b-b054-af5cb0c099e7,nvidia-ceo-jensen-huang-criticizes-anthropic-s-proposal-for-ai-safety-an-mu38qe3m,nvidia-ceo-jensen-huang-criticizes-anthropic-s-proposal-for-ai-safety-an,https://www.tradeflock.net/news/nvidia-ceo-jensen-huang-criticizes-anthropic-s-proposal-for-ai-safety-an-mu38qe3m,https://www.tradeflock.net/news/nvidia-ceo-jensen-huang-criticizes-anthropic-s-proposal-for-ai-safety-an,content_key_suffix,OK,yes
aed1894b-dd5f-460f-9b99-1bda3955527d,nvidia-ceo-jensen-huang-tells-trump-we-re-not-going-to-let-an-ai-slowdow-mu1s5vcg,nvidia-ceo-jensen-huang-tells-trump-we-re-not-going-to-let-an-ai-slowdow,https://www.tradeflock.net/news/nvidia-ceo-jensen-huang-tells-trump-we-re-not-going-to-let-an-ai-slowdow-mu1s5vcg,https://www.tradeflock.net/news/nvidia-ceo-jensen-huang-tells-trump-we-re-not-going-to-let-an-ai-slowdow,content_key_suffix,OK,yes
9e351b6a-6b8c-4505-9b72-52701a67c215,nvidia-s-les-karpas-says-robotics-is-still-waiting-for-its-chatgpt-momen-mu48mt1a,nvidia-s-les-karpas-says-robotics-is-still-waiting-for-its-chatgpt-momen,https://www.tradeflock.net/news/nvidia-s-les-karpas-says-robotics-is-still-waiting-for-its-chatgpt-momen-mu48mt1a,https://www.tradeflock.net/news/nvidia-s-les-karpas-says-robotics-is-still-waiting-for-its-chatgpt-momen,content_key_suffix,OK,yes
ddae6c22-01f1-47f4-bf8c-222300fff00d,on-device-inference-keeps-apple-suppliers-in-an-ai-cycle-ty43e6,on-device-inference-keeps-apple-suppliers-in-an-ai-cycle,https://www.tradeflock.net/news/on-device-inference-keeps-apple-suppliers-in-an-ai-cycle-ty43e6,https://www.tradeflock.net/news/on-device-inference-keeps-apple-suppliers-in-an-ai-cycle,content_key_suffix,OK,yes
a7e13896-ffcd-4ee1-a259-73a556182324,open-source-models-push-enterprises-to-buy-inference-not-j8af2e,open-source-models-push-enterprises-to-buy-inference-not,https://www.tradeflock.net/news/open-source-models-push-enterprises-to-buy-inference-not-j8af2e,https://www.tradeflock.net/news/open-source-models-push-enterprises-to-buy-inference-not,content_key_suffix,OK,yes
2dbb0de4-f690-45ff-ac44-620ad6bb709f,openai-acquires-smartphone-camera-developer-glass-imaging-for-300-millio-mu1q1eka,openai-acquires-smartphone-camera-developer-glass-imaging-for-300-millio,https://www.tradeflock.net/news/openai-acquires-smartphone-camera-developer-glass-imaging-for-300-millio-mu1q1eka,https://www.tradeflock.net/news/openai-acquires-smartphone-camera-developer-glass-imaging-for-300-millio,content_key_suffix,OK,yes
d497d33c-866f-4d87-8149-0c61d6e13f27,openai-ceo-sam-altman-to-attend-state-dinner-for-trump-xi-summit-in-wash-mu4n0t06,openai-ceo-sam-altman-to-attend-state-dinner-for-trump-xi-summit-in-wash,https://www.tradeflock.net/news/openai-ceo-sam-altman-to-attend-state-dinner-for-trump-xi-summit-in-wash-mu4n0t06,https://www.tradeflock.net/news/openai-ceo-sam-altman-to-attend-state-dinner-for-trump-xi-summit-in-wash,content_key_suffix,OK,yes
3cbd8423-9205-4e31-aa3c-b910057a3b89,openai-faces-escalating-pushback-from-mathematicians-over-ai-training-da-mtxjuqp0,openai-faces-escalating-pushback-from-mathematicians-over-ai-training-da,https://www.tradeflock.net/news/openai-faces-escalating-pushback-from-mathematicians-over-ai-training-da-mtxjuqp0,https://www.tradeflock.net/news/openai-faces-escalating-pushback-from-mathematicians-over-ai-training-da,content_key_suffix,OK,yes
4da351c0-c33a-4570-9607-3fa90ba13a8b,openai-google-and-anthropic-discuss-ai-safety-collaboration-mu30vuga,openai-google-and-anthropic-discuss-ai-safety-collaboration,https://www.tradeflock.net/news/openai-google-and-anthropic-discuss-ai-safety-collaboration-mu30vuga,https://www.tradeflock.net/news/openai-google-and-anthropic-discuss-ai-safety-collaboration,content_key_suffix,OK,yes
65015a19-b72b-4fe8-a3ec-402569a1809a,openai-investors-approach-artificial-intelligence-developer-regarding-ne-mu45yf5i,openai-investors-approach-artificial-intelligence-developer-regarding-ne,https://www.tradeflock.net/news/openai-investors-approach-artificial-intelligence-developer-regarding-ne-mu45yf5i,https://www.tradeflock.net/news/openai-investors-approach-artificial-intelligence-developer-regarding-ne,content_key_suffix,OK,yes
f707fbeb-c5e3-4943-b6c5-0fb337d1e5cc,openai-targets-wall-street-junior-banker-workflows-with-chatgpt-for-fina-mtx5ljt6,openai-targets-wall-street-junior-banker-workflows-with-chatgpt-for-fina,https://www.tradeflock.net/news/openai-targets-wall-street-junior-banker-workflows-with-chatgpt-for-fina-mtx5ljt6,https://www.tradeflock.net/news/openai-targets-wall-street-junior-banker-workflows-with-chatgpt-for-fina,content_key_suffix,OK,yes
4c31dc2c-92ca-43ab-a463-ebf109cb2b68,oracle-shares-jump-6-as-ai-cloud-demand-drives-30-revenue-growth-mtwwbw74,oracle-shares-jump-6-as-ai-cloud-demand-drives-30-revenue-growth,https://www.tradeflock.net/news/oracle-shares-jump-6-as-ai-cloud-demand-drives-30-revenue-growth-mtwwbw74,https://www.tradeflock.net/news/oracle-shares-jump-6-as-ai-cloud-demand-drives-30-revenue-growth,content_key_suffix,OK,yes
f9960070-8ac4-4cfe-9ff0-0e3d852f6eaf,oracle-stock-jumps-7-on-earnings-beat-as-cloud-infrastructure-revenue-do-mtw0che0,oracle-stock-jumps-7-on-earnings-beat-as-cloud-infrastructure-revenue-do,https://www.tradeflock.net/news/oracle-stock-jumps-7-on-earnings-beat-as-cloud-infrastructure-revenue-do-mtw0che0,https://www.tradeflock.net/news/oracle-stock-jumps-7-on-earnings-beat-as-cloud-infrastructure-revenue-do,content_key_suffix,OK,yes
781ade34-660f-4089-9dd0-dce399d535e2,palmetto-publishing-releases-farzaneh-memoir-ascent-tracing-journey-from-mu2xzc4q,palmetto-publishing-releases-farzaneh-memoir-ascent-tracing-journey-from,https://www.tradeflock.net/news/palmetto-publishing-releases-farzaneh-memoir-ascent-tracing-journey-from-mu2xzc4q,https://www.tradeflock.net/news/palmetto-publishing-releases-farzaneh-memoir-ascent-tracing-journey-from,content_key_suffix,OK,yes
a85ee06f-b445-40d3-b403-52a78bda0d29,payroc-secures-four-wins-in-global-cards-payments-innovation-awards-2026-mtx1y388,payroc-secures-four-wins-in-global-cards-payments-innovation-awards-2026,https://www.tradeflock.net/news/payroc-secures-four-wins-in-global-cards-payments-innovation-awards-2026-mtx1y388,https://www.tradeflock.net/news/payroc-secures-four-wins-in-global-cards-payments-innovation-awards-2026,content_key_suffix,OK,yes
6477327e-315e-4a78-9cff-93654fb663c6,penguin-ai-launches-intelligent-rcm-to-deploy-ai-workforce-into-healthca-mtwx4r6a,penguin-ai-launches-intelligent-rcm-to-deploy-ai-workforce-into-healthca,https://www.tradeflock.net/news/penguin-ai-launches-intelligent-rcm-to-deploy-ai-workforce-into-healthca-mtwx4r6a,https://www.tradeflock.net/news/penguin-ai-launches-intelligent-rcm-to-deploy-ai-workforce-into-healthca,content_key_suffix,OK,yes
64931c6c-04b6-4247-ba70-d6452713aeb0,pentagon-cto-emil-michael-opposes-government-tech-stakes-and-questions-a-mu4ce42b,pentagon-cto-emil-michael-opposes-government-tech-stakes-and-questions-a,https://www.tradeflock.net/news/pentagon-cto-emil-michael-opposes-government-tech-stakes-and-questions-a-mu4ce42b,https://www.tradeflock.net/news/pentagon-cto-emil-michael-opposes-government-tech-stakes-and-questions-a,content_key_suffix,OK,yes
8a308852-8b78-4aa6-b53a-1878f1f604e7,pjm-capacity-prices-jump-as-data-center-load-collides-wi-mtjkk6,pjm-capacity-prices-jump-as-data-center-load-collides-wi,https://www.tradeflock.net/news/pjm-capacity-prices-jump-as-data-center-load-collides-wi-mtjkk6,https://www.tradeflock.net/news/pjm-capacity-prices-jump-as-data-center-load-collides-wi,content_key_suffix,OK,yes
e0af4437-181f-45b3-8492-744ec2319b57,prediction-market-traders-expect-u-s-gas-prices-to-hit-annual-highs-amid-mu1fx93t,prediction-market-traders-expect-u-s-gas-prices-to-hit-annual-highs-amid,https://www.tradeflock.net/news/prediction-market-traders-expect-u-s-gas-prices-to-hit-annual-highs-amid-mu1fx93t,https://www.tradeflock.net/news/prediction-market-traders-expect-u-s-gas-prices-to-hit-annual-highs-amid,content_key_suffix,OK,yes
288ce9ea-8d7d-4b0b-8a86-04bdcc2851c5,private-credit-stress-tests-arrive-as-regulators-ask-who-5ab8z2,private-credit-stress-tests-arrive-as-regulators-ask-who,https://www.tradeflock.net/news/private-credit-stress-tests-arrive-as-regulators-ask-who-5ab8z2,https://www.tradeflock.net/news/private-credit-stress-tests-arrive-as-regulators-ask-who,content_key_suffix,OK,yes
51f658da-6dda-446b-a7cb-5ea0a9e54561,private-equity-dry-powder-meets-a-rate-path-that-no-long-0vyzx1,private-equity-dry-powder-meets-a-rate-path-that-no-long,https://www.tradeflock.net/news/private-equity-dry-powder-meets-a-rate-path-that-no-long-0vyzx1,https://www.tradeflock.net/news/private-equity-dry-powder-meets-a-rate-path-that-no-long,content_key_suffix,OK,yes
9b3992bb-d6dc-414f-b3c4-91f117f9f2b3,private-payrolls-rose-by-38-000-in-august-less-than-expected-adp-reports-mu1r65xi,private-payrolls-rose-by-38-000-in-august-less-than-expected-adp-reports,https://www.tradeflock.net/news/private-payrolls-rose-by-38-000-in-august-less-than-expected-adp-reports-mu1r65xi,https://www.tradeflock.net/news/private-payrolls-rose-by-38-000-in-august-less-than-expected-adp-reports,content_key_suffix,OK,yes
ef8b065f-793b-435a-bff8-cb026287269b,private-security-spending-hits-50-billion-as-businesses-ramp-up-protecti-mu1gja00,private-security-spending-hits-50-billion-as-businesses-ramp-up-protecti,https://www.tradeflock.net/news/private-security-spending-hits-50-billion-as-businesses-ramp-up-protecti-mu1gja00,https://www.tradeflock.net/news/private-security-spending-hits-50-billion-as-businesses-ramp-up-protecti,content_key_suffix,OK,yes
a563bae7-cd1e-49a3-b92e-797cb700355f,r3-continuum-appoints-dr-brett-hart-as-chief-clinical-officer-mu2vcdy4,r3-continuum-appoints-dr-brett-hart-as-chief-clinical-officer,https://www.tradeflock.net/news/r3-continuum-appoints-dr-brett-hart-as-chief-clinical-officer-mu2vcdy4,https://www.tradeflock.net/news/r3-continuum-appoints-dr-brett-hart-as-chief-clinical-officer,content_key_suffix,OK,yes
8e68965d-9346-403a-a65f-7548b3b68c0f,regional-banks-rebuild-capital-but-cre-still-shadows-ear-z782xh,regional-banks-rebuild-capital-but-cre-still-shadows-ear,https://www.tradeflock.net/news/regional-banks-rebuild-capital-but-cre-still-shadows-ear-z782xh,https://www.tradeflock.net/news/regional-banks-rebuild-capital-but-cre-still-shadows-ear,content_key_suffix,OK,yes
b3edd6ea-3a1b-4ec3-9b27-e2130f16cc9a,relativity-rebrands-relativityone-as-relativity-air-to-anchor-legal-soft-mu45fpjb,relativity-rebrands-relativityone-as-relativity-air-to-anchor-legal-soft,https://www.tradeflock.net/news/relativity-rebrands-relativityone-as-relativity-air-to-anchor-legal-soft-mu45fpjb,https://www.tradeflock.net/news/relativity-rebrands-relativityone-as-relativity-air-to-anchor-legal-soft,content_key_suffix,OK,yes
948eb078-c056-4ab5-9745-5263c60346a0,retailers-split-on-tariff-refund-strategies-in-earnings-reports-per-cnbc-mtx8qewr,retailers-split-on-tariff-refund-strategies-in-earnings-reports-per-cnbc,https://www.tradeflock.net/news/retailers-split-on-tariff-refund-strategies-in-earnings-reports-per-cnbc-mtx8qewr,https://www.tradeflock.net/news/retailers-split-on-tariff-refund-strategies-in-earnings-reports-per-cnbc,content_key_suffix,OK,yes
9d9ff7e4-265e-4d81-82ae-90f50afcd034,robbins-llp-sets-september-21-lead-plaintiff-deadline-in-cogent-communic-mtxhpf38,robbins-llp-sets-september-21-lead-plaintiff-deadline-in-cogent-communic,https://www.tradeflock.net/news/robbins-llp-sets-september-21-lead-plaintiff-deadline-in-cogent-communic-mtxhpf38,https://www.tradeflock.net/news/robbins-llp-sets-september-21-lead-plaintiff-deadline-in-cogent-communic,content_key_suffix,OK,yes
b1cc933e-7754-43c2-bf1b-5d7155ef8f7b,roblox-expands-ai-creation-tools-and-enables-cross-platform-web-distribu-mtxchoxf,roblox-expands-ai-creation-tools-and-enables-cross-platform-web-distribu-mtxchox,https://www.tradeflock.net/news/roblox-expands-ai-creation-tools-and-enables-cross-platform-web-distribu-mtxchoxf,https://www.tradeflock.net/news/roblox-expands-ai-creation-tools-and-enables-cross-platform-web-distribu-mtxchox,content_key_suffix,OK,yes
3e40a4d4-e3cf-48ca-b2ff-f001017259b3,roland-dg-launches-dimense-textured-wallcoverings-and-print-provider-pro-mu37i5vn,roland-dg-launches-dimense-textured-wallcoverings-and-print-provider-pro,https://www.tradeflock.net/news/roland-dg-launches-dimense-textured-wallcoverings-and-print-provider-pro-mu37i5vn,https://www.tradeflock.net/news/roland-dg-launches-dimense-textured-wallcoverings-and-print-provider-pro,content_key_suffix,OK,yes
0bf0a34c-7164-440d-a2f9-6eff7ef67223,rosen-law-firm-opens-securities-class-action-investigation-into-disc-med-mtxchjcl,rosen-law-firm-opens-securities-class-action-investigation-into-disc-med-mtxchjc,https://www.tradeflock.net/news/rosen-law-firm-opens-securities-class-action-investigation-into-disc-med-mtxchjcl,https://www.tradeflock.net/news/rosen-law-firm-opens-securities-class-action-investigation-into-disc-med-mtxchjc,content_key_suffix,OK,yes
73b6295a-bc2e-4d31-990a-f5abea9f7b3f,rosewood-hong-kong-named-no-1-in-the-world-s-best-hotels-2026-ranking-mu329vi0,rosewood-hong-kong-named-no-1-in-the-world-s-best-hotels-2026-ranking,https://www.tradeflock.net/news/rosewood-hong-kong-named-no-1-in-the-world-s-best-hotels-2026-ranking-mu329vi0,https://www.tradeflock.net/news/rosewood-hong-kong-named-no-1-in-the-world-s-best-hotels-2026-ranking,content_key_suffix,OK,yes
c8af8f49-2150-42fd-824c-ce0334c728be,salesforce-ceo-marc-benioff-warns-of-ai-risks-as-enterprise-software-dep-mu39m09z,salesforce-ceo-marc-benioff-warns-of-ai-risks-as-enterprise-software-dep,https://www.tradeflock.net/news/salesforce-ceo-marc-benioff-warns-of-ai-risks-as-enterprise-software-dep-mu39m09z,https://www.tradeflock.net/news/salesforce-ceo-marc-benioff-warns-of-ai-risks-as-enterprise-software-dep,content_key_suffix,OK,yes
72c0cfc2-21f9-4619-a98b-74bcaad041e4,salesforce-targets-over-63-billion-in-revenue-for-fiscal-2030-mu4p36wz,salesforce-targets-over-63-billion-in-revenue-for-fiscal-2030,https://www.tradeflock.net/news/salesforce-targets-over-63-billion-in-revenue-for-fiscal-2030-mu4p36wz,https://www.tradeflock.net/news/salesforce-targets-over-63-billion-in-revenue-for-fiscal-2030,content_key_suffix,OK,yes
f8aca565-eb40-480f-be75-8606643a6e58,sdmc-unveils-deployable-home-ai-architecture-at-ibc-2026-mu5g2igj,sdmc-unveils-deployable-home-ai-architecture-at-ibc-2026,https://www.tradeflock.net/news/sdmc-unveils-deployable-home-ai-architecture-at-ibc-2026-mu5g2igj,https://www.tradeflock.net/news/sdmc-unveils-deployable-home-ai-architecture-at-ibc-2026,content_key_suffix,OK,yes
0e49c47b-de91-4d02-9b3e-e6bab030f5e7,sec-and-fda-formalize-mou-to-align-oversight-and-protect-market-integrit-mu2wit1a,sec-and-fda-formalize-mou-to-align-oversight-and-protect-market-integrit,https://www.tradeflock.net/news/sec-and-fda-formalize-mou-to-align-oversight-and-protect-market-integrit-mu2wit1a,https://www.tradeflock.net/news/sec-and-fda-formalize-mou-to-align-oversight-and-protect-market-integrit,content_key_suffix,OK,yes
